2023-07-17 09:02:49,739 | WARNING | RUN SERVER
2023-07-22 18:27:07,879 | WARNING | User activate login in ID: 12
2023-07-22 18:27:07,880 | WARNING | EMPTY DATATIME
2023-07-22 18:27:09,816 | WARNING | User activate login in ID: 12
2023-07-22 18:27:09,817 | WARNING | EMPTY DATATIME
2023-07-22 18:27:16,562 | WARNING | User activate login in ID: 12
2023-07-22 18:27:16,562 | WARNING | EMPTY DATATIME
2023-07-22 18:27:25,044 | WARNING | User activate login in ID: 12
2023-07-22 18:27:25,050 | WARNING | Time has passed
2023-07-22 18:27:36,896 | WARNING | User activate login in ID: 12
2023-07-22 18:27:36,897 | WARNING | CONTETN LESS 8 LENGHT
2023-07-22 18:27:50,722 | WARNING | User activate login in ID: 12
2023-07-22 18:27:50,963 | CRITICAL | CREATE REMINDER IN DB WITH CONTENT Hello aiohttp
2023-07-22 18:27:50,971 | WARNING | User activate login in ID: 12
2023-07-22 18:39:29,807 | WARNING | RUN SERVER
2023-07-22 18:42:57,284 | WARNING | RUN SERVER
2023-07-22 18:43:00,833 | WARNING | User activate login in ID: 12
2023-07-22 18:44:00,297 | WARNING | RUN SERVER
2023-07-22 18:56:25,858 | WARNING | RUN SERVER
2023-07-22 18:57:45,094 | WARNING | RUN SERVER
2023-07-22 18:58:03,753 | WARNING | RUN SERVER
2023-07-22 18:58:37,120 | WARNING | RUN SERVER
2023-07-22 18:59:40,334 | WARNING | RUN SERVER
2023-07-22 19:00:02,570 | WARNING | Login jac@gmail.com
2023-07-22 19:00:02,582 | WARNING | User activate login in ID: 12
2023-07-22 19:00:45,529 | WARNING | RUN SERVER
2023-07-22 19:00:46,145 | WARNING | User activate login in ID: 12
2023-07-22 19:31:35,420 | WARNING | RUN SERVER
2023-07-22 19:32:52,792 | WARNING | RUN SERVER
2023-07-22 19:33:57,098 | WARNING | RUN SERVER
2023-07-22 19:35:01,719 | WARNING | RUN SERVER
2023-07-22 19:35:29,679 | WARNING | RUN SERVER
2023-07-22 19:35:44,206 | WARNING | Login jac@gmail.com
2023-07-22 19:35:44,219 | WARNING | User activate login in ID: 12
2023-07-23 08:33:38,956 | WARNING | RUN SERVER
2023-07-23 08:33:52,319 | WARNING | EMAIL NOT VALID
2023-07-23 08:33:52,320 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 08:34:11,480 | WARNING | Login jac@gmail.com
2023-07-23 08:34:11,488 | WARNING | User activate login in ID: 12
2023-07-23 08:34:24,800 | WARNING | User activate login in ID: 12
2023-07-23 08:34:24,800 | WARNING | EMPTY DATATIME
2023-07-23 08:34:42,796 | WARNING | User activate login in ID: 12
2023-07-23 08:34:42,799 | WARNING | Time has passed
2023-07-23 08:34:48,077 | WARNING | User activate login in ID: 12
2023-07-23 08:34:48,077 | WARNING | EMPTY DATATIME
2023-07-23 08:34:53,870 | WARNING | User activate login in ID: 12
2023-07-23 08:34:53,870 | WARNING | EMPTY DATATIME
2023-07-23 08:47:30,404 | WARNING | RUN SERVER
2023-07-23 08:47:37,642 | WARNING | EMAIL NOT VALID
2023-07-23 08:47:37,642 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 08:47:47,267 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 08:47:58,278 | WARNING | Incorrect password
2023-07-23 08:48:24,176 | WARNING | Incorrect password
2023-07-23 08:49:11,949 | WARNING | user not found
2023-07-23 08:58:19,011 | WARNING | RUN SERVER
2023-07-23 08:58:26,200 | WARNING | EMAIL NOT VALID
2023-07-23 08:58:26,201 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 08:58:37,990 | WARNING | Incorrect password
2023-07-23 08:59:01,138 | WARNING | EMAIL NOT VALID
2023-07-23 09:01:35,636 | WARNING | RUN SERVER
2023-07-23 09:01:38,170 | WARNING | Incorrect password
2023-07-23 09:02:29,935 | WARNING | RUN SERVER
2023-07-23 09:02:42,086 | WARNING | user not found
2023-07-23 09:02:57,104 | WARNING | Incorrect password
2023-07-23 09:03:06,568 | WARNING | Incorrect password
2023-07-23 09:03:22,761 | WARNING | Login jac@gmail.com
2023-07-23 09:03:22,767 | WARNING | User activate login in ID: 12
2023-07-23 09:03:33,006 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 09:03:37,284 | WARNING | EMAIL NOT VALID
2023-07-23 09:03:37,284 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 09:03:45,682 | WARNING | EMAIL NOT VALID
2023-07-23 09:03:55,566 | WARNING | user not found
2023-07-23 09:10:09,443 | WARNING | RUN SERVER
2023-07-23 09:10:13,102 | WARNING | user not found
2023-07-23 09:10:25,873 | WARNING | Incorrect password
2023-07-23 09:10:30,746 | WARNING | Incorrect password
2023-07-23 09:10:38,423 | WARNING | Login jac@gmail.com
2023-07-23 09:10:38,430 | WARNING | User activate login in ID: 12
2023-07-23 09:10:54,123 | WARNING | User activate login in ID: 12
2023-07-23 09:10:54,196 | CRITICAL | CREATE REMINDER IN DB WITH CONTENT TEST MIDDLEWARE REMINDER
2023-07-23 09:10:54,201 | WARNING | User activate login in ID: 12
2023-07-23 09:11:07,211 | WARNING | User activate login in ID: 12
2023-07-23 09:11:07,212 | WARNING | Time has passed
2023-07-23 09:11:28,939 | CRITICAL | ADD NEW USER WITH EMAIL new@mail.ru
2023-07-23 09:11:39,222 | WARNING | PASSWORD IS LESS 8 LENGHT
2023-07-23 09:11:48,773 | WARNING | user not found
2023-07-23 09:12:00,177 | WARNING | Login new@mail.ru
2023-07-23 09:12:00,181 | WARNING | User activate login in ID: 13
